cik,company,start_quarter,end_quarter,end_quarter_idx,start_quarter_idx,split,tensor_row,panel_cik,panel_quarter,is_positive_firm,y1,y2,y3,y4,event_date,quarters_to_event,n_observed_quarters,pct_cells_present
753772,MEDIZONE INTERNATIONAL INC,2012Q3,2014Q2,8057,8050,train,63325,753772,2014Q2,1,0,0,0,0,2018-05-11,16.0,8,86.20689655172413
753772,MEDIZONE INTERNATIONAL INC,2012Q4,2014Q3,8058,8051,train,63326,753772,2014Q3,1,0,0,0,0,2018-05-11,15.0,8,85.77586206896551
753772,MEDIZONE INTERNATIONAL INC,2013Q1,2014Q4,8059,8052,train,63327,753772,2014Q4,1,0,0,0,0,2018-05-11,14.0,8,85.34482758620689
753772,MEDIZONE INTERNATIONAL INC,2013Q2,2015Q1,8060,8053,train,63328,753772,2015Q1,1,0,0,0,0,2018-05-11,13.0,8,84.48275862068965
753772,MEDIZONE INTERNATIONAL INC,2013Q3,2015Q2,8061,8054,train,63329,753772,2015Q2,1,0,0,0,0,2018-05-11,12.0,8,83.1896551724138
753772,MEDIZONE INTERNATIONAL INC,2013Q4,2015Q3,8062,8055,train,63330,753772,2015Q3,1,0,0,0,0,2018-05-11,11.0,8,82.32758620689656
753772,MEDIZONE INTERNATIONAL INC,2014Q1,2015Q4,8063,8056,train,63331,753772,2015Q4,1,0,0,0,0,2018-05-11,10.0,8,81.46551724137932
753772,MEDIZONE INTERNATIONAL INC,2014Q2,2016Q1,8064,8057,train,63332,753772,2016Q1,1,0,0,0,0,2018-05-11,9.0,8,81.46551724137932
753772,MEDIZONE INTERNATIONAL INC,2014Q3,2016Q2,8065,8058,train,63333,753772,2016Q2,1,0,0,0,0,2018-05-11,8.0,8,81.46551724137932
753772,MEDIZONE INTERNATIONAL INC,2014Q4,2016Q3,8066,8059,train,63334,753772,2016Q3,1,0,0,0,0,2018-05-11,7.0,8,81.89655172413794
753772,MEDIZONE INTERNATIONAL INC,2015Q1,2016Q4,8067,8060,train,63335,753772,2016Q4,1,0,0,0,0,2018-05-11,6.0,8,82.32758620689656
753772,MEDIZONE INTERNATIONAL INC,2015Q2,2017Q1,8068,8061,train,63336,753772,2017Q1,1,0,0,0,0,2018-05-11,5.0,8,83.1896551724138
753772,MEDIZONE INTERNATIONAL INC,2015Q3,2017Q2,8069,8062,train,63337,753772,2017Q2,1,0,0,0,1,2018-05-11,4.0,8,83.62068965517241
753772,MEDIZONE INTERNATIONAL INC,2015Q4,2017Q3,8070,8063,train,63338,753772,2017Q3,1,0,0,1,1,2018-05-11,3.0,8,83.1896551724138
753772,MEDIZONE INTERNATIONAL INC,2016Q1,2017Q4,8071,8064,train,63339,753772,2017Q4,1,0,1,1,1,2018-05-11,2.0,8,82.75862068965517
75439,"Medite Cancer Diagnostics, Inc.",2012Q2,2014Q1,8056,8049,train,63340,75439,2014Q1,1,0,0,0,0,2019-01-03,20.0,8,75.0
75439,"Medite Cancer Diagnostics, Inc.",2012Q3,2014Q2,8057,8050,train,63341,75439,2014Q2,1,0,0,0,0,2019-01-03,19.0,8,78.01724137931035
75439,"Medite Cancer Diagnostics, Inc.",2012Q4,2014Q3,8058,8051,train,63342,75439,2014Q3,1,0,0,0,0,2019-01-03,18.0,8,79.74137931034483
75439,"Medite Cancer Diagnostics, Inc.",2013Q1,2014Q4,8059,8052,train,63343,75439,2014Q4,1,0,0,0,0,2019-01-03,17.0,8,83.1896551724138
75439,"Medite Cancer Diagnostics, Inc.",2013Q2,2015Q1,8060,8053,train,63344,75439,2015Q1,1,0,0,0,0,2019-01-03,16.0,8,86.63793103448276
75439,"Medite Cancer Diagnostics, Inc.",2013Q3,2015Q2,8061,8054,train,63345,75439,2015Q2,1,0,0,0,0,2019-01-03,15.0,8,90.08620689655172
75439,"Medite Cancer Diagnostics, Inc.",2013Q4,2015Q3,8062,8055,train,63346,75439,2015Q3,1,0,0,0,0,2019-01-03,14.0,8,91.3793103448276
75439,"Medite Cancer Diagnostics, Inc.",2014Q1,2015Q4,8063,8056,train,63347,75439,2015Q4,1,0,0,0,0,2019-01-03,13.0,8,91.8103448275862
75439,"Medite Cancer Diagnostics, Inc.",2014Q2,2016Q1,8064,8057,train,63348,75439,2016Q1,1,0,0,0,0,2019-01-03,12.0,8,92.24137931034484
75439,"Medite Cancer Diagnostics, Inc.",2014Q3,2016Q2,8065,8058,train,63349,75439,2016Q2,1,0,0,0,0,2019-01-03,11.0,8,92.67241379310344
75439,"Medite Cancer Diagnostics, Inc.",2015Q1,2016Q4,8067,8060,train,63350,75439,2016Q4,1,0,0,0,0,2019-01-03,9.0,7,93.53448275862068
75439,"Medite Cancer Diagnostics, Inc.",2015Q3,2017Q2,8069,8062,train,63351,75439,2017Q2,1,0,0,0,0,2019-01-03,7.0,6,93.10344827586206
75439,"Medite Cancer Diagnostics, Inc.",2015Q4,2017Q3,8070,8063,train,63352,75439,2017Q3,1,0,0,0,0,2019-01-03,6.0,6,94.39655172413794
75439,"Medite Cancer Diagnostics, Inc.",2016Q1,2017Q4,8071,8064,train,63353,75439,2017Q4,1,0,0,0,0,2019-01-03,5.0,6,94.39655172413794
75439,"Medite Cancer Diagnostics, Inc.",2016Q2,2018Q1,8072,8065,train,63354,75439,2018Q1,1,0,0,0,1,2019-01-03,4.0,6,94.39655172413794
75439,"Medite Cancer Diagnostics, Inc.",2016Q3,2018Q2,8073,8066,train,63355,75439,2018Q2,1,0,0,1,1,2019-01-03,3.0,6,94.39655172413794
75439,"Medite Cancer Diagnostics, Inc.",2016Q4,2018Q3,8074,8067,train,63356,75439,2018Q3,1,0,1,1,1,2019-01-03,2.0,7,94.39655172413794
754737,SCANA CORP,2009Q4,2011Q3,8046,8039,train,63357,754737,2011Q3,0,0,0,0,0,,,7,75.86206896551724
754737,SCANA CORP,2010Q1,2011Q4,8047,8040,train,63358,754737,2011Q4,0,0,0,0,0,,,7,77.58620689655173
754737,SCANA CORP,2010Q2,2012Q1,8048,8041,train,63359,754737,2012Q1,0,0,0,0,0,,,8,79.3103448275862
754737,SCANA CORP,2010Q3,2012Q2,8049,8042,train,63360,754737,2012Q2,0,0,0,0,0,,,8,81.03448275862068
754737,SCANA CORP,2010Q4,2012Q3,8050,8043,train,63361,754737,2012Q3,0,0,0,0,0,,,8,81.03448275862068
754737,SCANA CORP,2011Q1,2012Q4,8051,8044,train,63362,754737,2012Q4,0,0,0,0,0,,,8,81.03448275862068
754737,SCANA CORP,2011Q2,2013Q1,8052,8045,train,63363,754737,2013Q1,0,0,0,0,0,,,8,81.03448275862068
754737,SCANA CORP,2011Q3,2013Q2,8053,8046,train,63364,754737,2013Q2,0,0,0,0,0,,,8,81.03448275862068
754737,SCANA CORP,2011Q4,2013Q3,8054,8047,train,63365,754737,2013Q3,0,0,0,0,0,,,8,79.3103448275862
754737,SCANA CORP,2012Q1,2013Q4,8055,8048,train,63366,754737,2013Q4,0,0,0,0,0,,,8,78.44827586206897
754737,SCANA CORP,2012Q2,2014Q1,8056,8049,train,63367,754737,2014Q1,0,0,0,0,0,,,8,77.58620689655173
754737,SCANA CORP,2012Q3,2014Q2,8057,8050,train,63368,754737,2014Q2,0,0,0,0,0,,,8,76.72413793103449
754737,SCANA CORP,2012Q4,2014Q3,8058,8051,train,63369,754737,2014Q3,0,0,0,0,0,,,8,77.58620689655173
754737,SCANA CORP,2013Q1,2014Q4,8059,8052,train,63370,754737,2014Q4,0,0,0,0,0,,,8,76.29310344827587
754737,SCANA CORP,2013Q2,2015Q1,8060,8053,train,63371,754737,2015Q1,0,0,0,0,0,,,8,75.0
754813,"HealthWarehouse.com, Inc.",2011Q1,2012Q4,8051,8044,train,63372,754813,2012Q4,0,0,0,0,0,,,7,76.29310344827587
754813,"HealthWarehouse.com, Inc.",2011Q2,2013Q1,8052,8045,train,63373,754813,2013Q1,0,0,0,0,0,,,8,78.44827586206897
754813,"HealthWarehouse.com, Inc.",2011Q3,2013Q2,8053,8046,train,63374,754813,2013Q2,0,0,0,0,0,,,8,80.60344827586206
754813,"HealthWarehouse.com, Inc.",2011Q4,2013Q3,8054,8047,train,63375,754813,2013Q3,0,0,0,0,0,,,8,81.46551724137932
754813,"HealthWarehouse.com, Inc.",2012Q1,2013Q4,8055,8048,train,63376,754813,2013Q4,0,0,0,0,0,,,8,80.60344827586206
754813,"HealthWarehouse.com, Inc.",2012Q2,2014Q1,8056,8049,train,63377,754813,2014Q1,0,0,0,0,0,,,8,79.74137931034483
754813,"HealthWarehouse.com, Inc.",2012Q3,2014Q2,8057,8050,train,63378,754813,2014Q2,0,0,0,0,0,,,8,79.3103448275862
754813,"HealthWarehouse.com, Inc.",2012Q4,2014Q3,8058,8051,train,63379,754813,2014Q3,0,0,0,0,0,,,8,79.3103448275862
754813,"HealthWarehouse.com, Inc.",2013Q1,2014Q4,8059,8052,train,63380,754813,2014Q4,0,0,0,0,0,,,8,79.74137931034483
754813,"HealthWarehouse.com, Inc.",2013Q2,2015Q1,8060,8053,train,63381,754813,2015Q1,0,0,0,0,0,,,8,80.17241379310344
754813,"HealthWarehouse.com, Inc.",2013Q3,2015Q2,8061,8054,train,63382,754813,2015Q2,0,0,0,0,0,,,8,80.60344827586206
754813,"HealthWarehouse.com, Inc.",2013Q4,2015Q3,8062,8055,train,63383,754813,2015Q3,0,0,0,0,0,,,8,80.60344827586206
754813,"HealthWarehouse.com, Inc.",2014Q1,2015Q4,8063,8056,train,63384,754813,2015Q4,0,0,0,0,0,,,8,81.03448275862068
754813,"HealthWarehouse.com, Inc.",2014Q2,2016Q1,8064,8057,train,63385,754813,2016Q1,0,0,0,0,0,,,8,81.46551724137932
754813,"HealthWarehouse.com, Inc.",2014Q3,2016Q2,8065,8058,train,63386,754813,2016Q2,0,0,0,0,0,,,8,81.89655172413794
754813,"HealthWarehouse.com, Inc.",2014Q4,2016Q3,8066,8059,train,63387,754813,2016Q3,0,0,0,0,0,,,8,82.32758620689656
754813,"HealthWarehouse.com, Inc.",2015Q1,2016Q4,8067,8060,train,63388,754813,2016Q4,0,0,0,0,0,,,8,82.32758620689656
755001,UNITIL CORP,2011Q1,2012Q4,8051,8044,train,63389,755001,2012Q4,0,0,0,0,0,,,8,75.43103448275862
755001,UNITIL CORP,2011Q2,2013Q1,8052,8045,train,63390,755001,2013Q1,0,0,0,0,0,,,8,75.86206896551724
755001,UNITIL CORP,2011Q3,2013Q2,8053,8046,train,63391,755001,2013Q2,0,0,0,0,0,,,8,76.29310344827587
755001,UNITIL CORP,2011Q4,2013Q3,8054,8047,train,63392,755001,2013Q3,0,0,0,0,0,,,8,78.44827586206897
755001,UNITIL CORP,2012Q1,2013Q4,8055,8048,train,63393,755001,2013Q4,0,0,0,0,0,,,8,78.87931034482759
755001,UNITIL CORP,2012Q2,2014Q1,8056,8049,train,63394,755001,2014Q1,0,0,0,0,0,,,8,79.3103448275862
755001,UNITIL CORP,2012Q3,2014Q2,8057,8050,train,63395,755001,2014Q2,0,0,0,0,0,,,8,79.74137931034483
755001,UNITIL CORP,2012Q4,2014Q3,8058,8051,train,63396,755001,2014Q3,0,0,0,0,0,,,8,82.32758620689656
755001,UNITIL CORP,2013Q1,2014Q4,8059,8052,train,63397,755001,2014Q4,0,0,0,0,0,,,8,82.32758620689656
755001,UNITIL CORP,2013Q2,2015Q1,8060,8053,train,63398,755001,2015Q1,0,0,0,0,0,,,8,82.32758620689656
755001,UNITIL CORP,2013Q3,2015Q2,8061,8054,train,63399,755001,2015Q2,0,0,0,0,0,,,8,82.32758620689656
755001,UNITIL CORP,2013Q4,2015Q3,8062,8055,train,63400,755001,2015Q3,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2014Q1,2015Q4,8063,8056,train,63401,755001,2015Q4,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2014Q2,2016Q1,8064,8057,train,63402,755001,2016Q1,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2014Q3,2016Q2,8065,8058,train,63403,755001,2016Q2,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2014Q4,2016Q3,8066,8059,train,63404,755001,2016Q3,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2015Q1,2016Q4,8067,8060,train,63405,755001,2016Q4,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2015Q2,2017Q1,8068,8061,train,63406,755001,2017Q1,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2015Q3,2017Q2,8069,8062,train,63407,755001,2017Q2,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2015Q4,2017Q3,8070,8063,train,63408,755001,2017Q3,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2016Q1,2017Q4,8071,8064,train,63409,755001,2017Q4,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2016Q2,2018Q1,8072,8065,train,63410,755001,2018Q1,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2016Q3,2018Q2,8073,8066,train,63411,755001,2018Q2,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2016Q4,2018Q3,8074,8067,train,63412,755001,2018Q3,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2017Q1,2018Q4,8075,8068,train,63413,755001,2018Q4,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2017Q2,2019Q1,8076,8069,train,63414,755001,2019Q1,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2017Q3,2019Q2,8077,8070,train,63415,755001,2019Q2,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2017Q4,2019Q3,8078,8071,train,63416,755001,2019Q3,0,0,0,0,0,,,8,82.75862068965517
755001,UNITIL CORP,2018Q1,2019Q4,8079,8072,train,63417,755001,2019Q4,0,0,0,0,0,,,8,82.75862068965517
755003,MATERIAL SCIENCES CORP,2011Q1,2012Q4,8051,8044,train,63418,755003,2012Q4,0,0,0,0,0,,,7,79.3103448275862
755003,MATERIAL SCIENCES CORP,2011Q2,2013Q1,8052,8045,train,63419,755003,2013Q1,0,0,0,0,0,,,7,81.03448275862068
755003,MATERIAL SCIENCES CORP,2011Q3,2013Q2,8053,8046,train,63420,755003,2013Q2,0,0,0,0,0,,,8,82.75862068965517
755003,MATERIAL SCIENCES CORP,2011Q4,2013Q3,8054,8047,train,63421,755003,2013Q3,0,0,0,0,0,,,8,84.48275862068965
755003,MATERIAL SCIENCES CORP,2012Q1,2013Q4,8055,8048,train,63422,755003,2013Q4,0,0,0,0,0,,,8,85.77586206896551
75677,PACKAGING CORP OF AMERICA,2009Q4,2011Q3,8046,8039,train,63423,75677,2011Q3,0,0,0,0,0,,,7,83.1896551724138
75677,PACKAGING CORP OF AMERICA,2010Q1,2011Q4,8047,8040,train,63424,75677,2011Q4,0,0,0,0,0,,,7,86.20689655172413
75677,PACKAGING CORP OF AMERICA,2010Q2,2012Q1,8048,8041,train,63425,75677,2012Q1,0,0,0,0,0,,,8,89.22413793103449
75677,PACKAGING CORP OF AMERICA,2010Q3,2012Q2,8049,8042,train,63426,75677,2012Q2,0,0,0,0,0,,,8,92.24137931034484
75677,PACKAGING CORP OF AMERICA,2010Q4,2012Q3,8050,8043,train,63427,75677,2012Q3,0,0,0,0,0,,,8,95.25862068965516
75677,PACKAGING CORP OF AMERICA,2011Q1,2012Q4,8051,8044,train,63428,75677,2012Q4,0,0,0,0,0,,,8,95.25862068965516
75677,PACKAGING CORP OF AMERICA,2011Q2,2013Q1,8052,8045,train,63429,75677,2013Q1,0,0,0,0,0,,,8,95.25862068965516
75677,PACKAGING CORP OF AMERICA,2011Q3,2013Q2,8053,8046,train,63430,75677,2013Q2,0,0,0,0,0,,,8,95.25862068965516
75677,PACKAGING CORP OF AMERICA,2011Q4,2013Q3,8054,8047,train,63431,75677,2013Q3,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2012Q1,2013Q4,8055,8048,train,63432,75677,2013Q4,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2012Q2,2014Q1,8056,8049,train,63433,75677,2014Q1,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2012Q3,2014Q2,8057,8050,train,63434,75677,2014Q2,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2012Q4,2014Q3,8058,8051,train,63435,75677,2014Q3,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2013Q1,2014Q4,8059,8052,train,63436,75677,2014Q4,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2013Q2,2015Q1,8060,8053,train,63437,75677,2015Q1,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2013Q3,2015Q2,8061,8054,train,63438,75677,2015Q2,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2013Q4,2015Q3,8062,8055,train,63439,75677,2015Q3,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2014Q1,2015Q4,8063,8056,train,63440,75677,2015Q4,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2014Q2,2016Q1,8064,8057,train,63441,75677,2016Q1,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2014Q3,2016Q2,8065,8058,train,63442,75677,2016Q2,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2014Q4,2016Q3,8066,8059,train,63443,75677,2016Q3,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2015Q1,2016Q4,8067,8060,train,63444,75677,2016Q4,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2015Q2,2017Q1,8068,8061,train,63445,75677,2017Q1,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2015Q3,2017Q2,8069,8062,train,63446,75677,2017Q2,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2015Q4,2017Q3,8070,8063,train,63447,75677,2017Q3,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2016Q1,2017Q4,8071,8064,train,63448,75677,2017Q4,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2016Q2,2018Q1,8072,8065,train,63449,75677,2018Q1,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2016Q3,2018Q2,8073,8066,train,63450,75677,2018Q2,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2016Q4,2018Q3,8074,8067,train,63451,75677,2018Q3,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2017Q1,2018Q4,8075,8068,train,63452,75677,2018Q4,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2017Q2,2019Q1,8076,8069,train,63453,75677,2019Q1,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2017Q3,2019Q2,8077,8070,train,63454,75677,2019Q2,0,0,0,0,0,,,8,96.55172413793105
75677,PACKAGING CORP OF AMERICA,2017Q4,2019Q3,8078,8071,train,63455,75677,2019Q3,0,0,0,0,0,,,8,95.25862068965516
75677,PACKAGING CORP OF AMERICA,2018Q1,2019Q4,8079,8072,train,63456,75677,2019Q4,0,0,0,0,0,,,8,95.25862068965516
75679,"GCI, LLC",2010Q4,2012Q3,8050,8043,train,63457,75679,2012Q3,0,0,0,0,0,,,7,82.75862068965517
75679,"GCI, LLC",2011Q1,2012Q4,8051,8044,train,63458,75679,2012Q4,0,0,0,0,0,,,7,84.48275862068965
75679,"GCI, LLC",2011Q2,2013Q1,8052,8045,train,63459,75679,2013Q1,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2011Q3,2013Q2,8053,8046,train,63460,75679,2013Q2,0,0,0,0,0,,,8,87.93103448275862
75679,"GCI, LLC",2011Q4,2013Q3,8054,8047,train,63461,75679,2013Q3,0,0,0,0,0,,,8,89.22413793103449
75679,"GCI, LLC",2012Q1,2013Q4,8055,8048,train,63462,75679,2013Q4,0,0,0,0,0,,,8,88.79310344827587
75679,"GCI, LLC",2012Q2,2014Q1,8056,8049,train,63463,75679,2014Q1,0,0,0,0,0,,,8,88.36206896551724
75679,"GCI, LLC",2012Q3,2014Q2,8057,8050,train,63464,75679,2014Q2,0,0,0,0,0,,,8,87.93103448275862
75679,"GCI, LLC",2012Q4,2014Q3,8058,8051,train,63465,75679,2014Q3,0,0,0,0,0,,,8,87.5
75679,"GCI, LLC",2013Q1,2014Q4,8059,8052,train,63466,75679,2014Q4,0,0,0,0,0,,,8,87.06896551724138
75679,"GCI, LLC",2013Q2,2015Q1,8060,8053,train,63467,75679,2015Q1,0,0,0,0,0,,,8,86.63793103448276
75679,"GCI, LLC",2013Q3,2015Q2,8061,8054,train,63468,75679,2015Q2,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2013Q4,2015Q3,8062,8055,train,63469,75679,2015Q3,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2014Q1,2015Q4,8063,8056,train,63470,75679,2015Q4,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2014Q2,2016Q1,8064,8057,train,63471,75679,2016Q1,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2014Q3,2016Q2,8065,8058,train,63472,75679,2016Q2,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2014Q4,2016Q3,8066,8059,train,63473,75679,2016Q3,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2015Q1,2016Q4,8067,8060,train,63474,75679,2016Q4,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2015Q2,2017Q1,8068,8061,train,63475,75679,2017Q1,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2015Q3,2017Q2,8069,8062,train,63476,75679,2017Q2,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2015Q4,2017Q3,8070,8063,train,63477,75679,2017Q3,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2016Q1,2017Q4,8071,8064,train,63478,75679,2017Q4,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2016Q2,2018Q1,8072,8065,train,63479,75679,2018Q1,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2016Q3,2018Q2,8073,8066,train,63480,75679,2018Q2,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2016Q4,2018Q3,8074,8067,train,63481,75679,2018Q3,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2017Q1,2018Q4,8075,8068,train,63482,75679,2018Q4,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2017Q2,2019Q1,8076,8069,train,63483,75679,2019Q1,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2017Q3,2019Q2,8077,8070,train,63484,75679,2019Q2,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2017Q4,2019Q3,8078,8071,train,63485,75679,2019Q3,0,0,0,0,0,,,8,86.20689655172413
75679,"GCI, LLC",2018Q1,2019Q4,8079,8072,train,63486,75679,2019Q4,0,0,0,0,0,,,8,86.20689655172413
757011,USG CORP,2009Q4,2011Q3,8046,8039,train,63487,757011,2011Q3,0,0,0,0,0,,,7,93.10344827586206
757011,USG CORP,2010Q1,2011Q4,8047,8040,train,63488,757011,2011Q4,0,0,0,0,0,,,7,94.82758620689656
757011,USG CORP,2010Q2,2012Q1,8048,8041,train,63489,757011,2012Q1,0,0,0,0,0,,,8,96.55172413793105
757011,USG CORP,2010Q3,2012Q2,8049,8042,train,63490,757011,2012Q2,0,0,0,0,0,,,8,98.27586206896552
757011,USG CORP,2010Q4,2012Q3,8050,8043,train,63491,757011,2012Q3,0,0,0,0,0,,,8,100.0
757011,USG CORP,2011Q1,2012Q4,8051,8044,train,63492,757011,2012Q4,0,0,0,0,0,,,8,100.0
757011,USG CORP,2011Q2,2013Q1,8052,8045,train,63493,757011,2013Q1,0,0,0,0,0,,,8,100.0
757011,USG CORP,2011Q3,2013Q2,8053,8046,train,63494,757011,2013Q2,0,0,0,0,0,,,8,100.0
757011,USG CORP,2011Q4,2013Q3,8054,8047,train,63495,757011,2013Q3,0,0,0,0,0,,,8,100.0
757011,USG CORP,2012Q1,2013Q4,8055,8048,train,63496,757011,2013Q4,0,0,0,0,0,,,8,100.0
757011,USG CORP,2012Q2,2014Q1,8056,8049,train,63497,757011,2014Q1,0,0,0,0,0,,,8,100.0
757011,USG CORP,2012Q3,2014Q2,8057,8050,train,63498,757011,2014Q2,0,0,0,0,0,,,8,100.0
757011,USG CORP,2012Q4,2014Q3,8058,8051,train,63499,757011,2014Q3,0,0,0,0,0,,,8,100.0
757011,USG CORP,2013Q1,2014Q4,8059,8052,train,63500,757011,2014Q4,0,0,0,0,0,,,8,100.0
757011,USG CORP,2013Q2,2015Q1,8060,8053,train,63501,757011,2015Q1,0,0,0,0,0,,,8,100.0
757011,USG CORP,2013Q3,2015Q2,8061,8054,train,63502,757011,2015Q2,0,0,0,0,0,,,8,100.0
757011,USG CORP,2013Q4,2015Q3,8062,8055,train,63503,757011,2015Q3,0,0,0,0,0,,,8,100.0
757011,USG CORP,2014Q1,2015Q4,8063,8056,train,63504,757011,2015Q4,0,0,0,0,0,,,8,100.0
757011,USG CORP,2014Q2,2016Q1,8064,8057,train,63505,757011,2016Q1,0,0,0,0,0,,,8,100.0
757011,USG CORP,2014Q3,2016Q2,8065,8058,train,63506,757011,2016Q2,0,0,0,0,0,,,8,100.0
757011,USG CORP,2014Q4,2016Q3,8066,8059,train,63507,757011,2016Q3,0,0,0,0,0,,,8,100.0
757011,USG CORP,2015Q1,2016Q4,8067,8060,train,63508,757011,2016Q4,0,0,0,0,0,,,8,100.0
757011,USG CORP,2015Q2,2017Q1,8068,8061,train,63509,757011,2017Q1,0,0,0,0,0,,,8,100.0
757011,USG CORP,2015Q3,2017Q2,8069,8062,train,63510,757011,2017Q2,0,0,0,0,0,,,8,100.0
757011,USG CORP,2015Q4,2017Q3,8070,8063,train,63511,757011,2017Q3,0,0,0,0,0,,,8,100.0
757011,USG CORP,2016Q1,2017Q4,8071,8064,train,63512,757011,2017Q4,0,0,0,0,0,,,8,98.70689655172411
757011,USG CORP,2016Q2,2018Q1,8072,8065,train,63513,757011,2018Q1,0,0,0,0,0,,,8,97.41379310344828
757011,USG CORP,2016Q3,2018Q2,8073,8066,train,63514,757011,2018Q2,0,0,0,0,0,,,8,96.1206896551724
757011,USG CORP,2016Q4,2018Q3,8074,8067,train,63515,757011,2018Q3,0,0,0,0,0,,,8,94.82758620689656
757011,USG CORP,2017Q1,2018Q4,8075,8068,train,63516,757011,2018Q4,0,0,0,0,0,,,8,93.53448275862068
75829,PALL CORP,2010Q2,2012Q1,8048,8041,train,63517,75829,2012Q1,0,0,0,0,0,,,8,84.48275862068965
75829,PALL CORP,2010Q3,2012Q2,8049,8042,train,63518,75829,2012Q2,0,0,0,0,0,,,8,87.06896551724138
75829,PALL CORP,2010Q4,2012Q3,8050,8043,train,63519,75829,2012Q3,0,0,0,0,0,,,8,89.22413793103449
75829,PALL CORP,2011Q1,2012Q4,8051,8044,train,63520,75829,2012Q4,0,0,0,0,0,,,8,91.3793103448276
75829,PALL CORP,2011Q2,2013Q1,8052,8045,train,63521,75829,2013Q1,0,0,0,0,0,,,8,94.39655172413794
